id,ra,dec,z,d_c,z_v,d_c_v,x_c,y_c,z_c,vx,vy,vz,vr,log_m,z_s,bulge_length,bulge_axis_ratio,bulge_angle,disk_length,disk_angle,disk_axis_ratio,ra_mag,dec_mag,Mass,
29433472,1.651883,1.352551,1.29367,2876.6,1.29808,2883.39,82.9,2874.6,67.9,-219,576,232,574.8,11.909,1.2981,0.107901,0.585737,-43.6486,0.612342,-43.6486,0.585737,1.632452,1.341739,8.10961E+11,
29433600,2.166839,1.612835,1.28992,2870.79,1.29481,2878.35,108.5,2867.6,80.8,-42,646,-143,639.7,11.791,1.2948,0.0129149,0.285879,46.4436,0.109894,46.4436,0.285879,2.144397,1.602695,6.18016E+11,
29433728,2.18428,1.935721,1.2924,2874.63,1.29701,2881.75,109.5,2870.9,97.1,100,599,24,602.8,11.435,1.297,0.103684,0.915208,166.484,0.975868,166.484,0.915208,2.165934,1.930123,2.7227E+11,
29433856,1.882252,1.348696,1.29483,2878.39,1.2994,2885.44,94.52,2876.04,67.75,54,116,-53,596.6,12.944,1.2994,0.0134002,0.643176,22.0715,0.382436,22.0715,0.643176,1.86279,1.337373,8.79023E+12,
29433984,2.138023,1.707527,1.29768,2882.79,1.30088,2887.7,107.5,2879.5,85.9,-30,418,-7,416.2,12.038,1.3009,0.0207639,0.478841,-167.625,0.376826,-167.625,0.478841,2.11611,1.698003,1.09144E+12,
29434112,2.615411,1.470335,1.29338,2876.14,1.2952,2878.96,131.2,2872.2,73.8,-316,261,-314,238.2,11.341,1.2952,0.00297149,0.53668,52.8375,0.10216,52.8375,0.53668,2.59452,1.460618,2.1928E+11,
29434240,2.447406,1.227128,1.29353,2876.38,1.29706,2881.83,122.8,2873.1,61.6,-158,466,108,461,11.681,1.2971,0.00259609,0.421964,-43.7718,0.0931707,-43.7718,0.421964,2.425579,1.216836,4.79733E+11,
29434368,0.744553,2.568115,1.28658,2865.62,1.28708,2866.39,37.2,2862.5,128.4,-293,59,229,65.4,11.63,1.2871,0.139332,0.4613,179.346,0.674484,179.346,0.4613,0.732165,2.555039,4.2658E+11,
29434624,0.368544,2.617391,1.29317,2875.82,1.2969,2881.58,18.48,2872.76,131.33,-241,195,-11,486.6,11.924,1.2969,0.306745,0.700509,126.012,0,126.012,0.700509,0.350731,2.604638,8.3946E+11,
29434880,0.744395,2.347246,1.29663,2881.16,1.29952,2885.62,37.4,2878.5,118,-240,384,-73,377.5,11.39,1.2995,0.00875306,0.884117,-145.999,0.408309,-145.999,0.884117,0.729373,2.335254,2.45471E+11,
29435776,1.923941,2.517827,1.28823,2868.18,1.29011,2871.08,96.2,2863.8,126,101,234,181,245,11.938,1.2901,0.0182254,0.672685,-48.4355,0.509864,-48.4355,0.672685,1.90985,2.51428,8.66962E+11,
29436032,2.029246,2.40843,1.29241,2874.64,1.29346,2876.27,101.7,2870.3,120.8,-213,144,33,137.6,11.32,1.2935,0.0190388,0.193032,-105.113,0.291146,-105.113,0.193032,2.014214,2.405221,2.0893E+11,
29436416,2.30681,2.898728,1.29148,2873.2,1.29209,2874.15,115.5,2867.2,145.3,-312,88,96,80.1,11.393,1.2921,0.0601447,0.871925,-38.6012,0.419135,-38.6012,0.871925,2.293941,2.894778,2.47172E+11,
32189952,0.202964,0.089229,1.27626,2849.58,1.28022,2855.74,10.09,2849.56,4.44,167,-42,-377,520.6,12.803,1.2802,0.0302984,0.846365,1.10202,0.320705,1.10202,0.846365,0.188096,0.083356,6.35331E+12,
32190080,0.438131,0.30749,1.27712,2850.92,1.28184,2858.26,21.8,2850.8,15.3,43,621,-208,620.2,11.355,1.2818,0.0193663,0.233484,4.42323,0.126863,4.42323,0.233484,0.421383,0.297703,2.26464E+11,
32190208,0.118546,0.600743,1.27766,2851.76,1.28313,2860.27,5.9,2851.6,29.9,-102,719,-24,718.5,11.418,1.2831,0.00149206,0.441441,-156.382,0.223276,-156.382,0.441441,0.102882,0.588092,2.61818E+11,
32190336,0.790984,1.067872,1.27946,2854.57,1.28276,2859.7,39.4,2853.8,53.2,346,427,96,433.4,11.539,1.2828,0.0407361,0.785258,115.41,0.4331,115.41,0.785258,0.768459,1.052748,3.45939E+11,
32190464,1.120037,0.008028,1.27951,2854.65,1.28558,2864.06,55.8,2854.1,0.4,-147,799,-194,795.9,11.361,1.2856,0.00795295,0.268657,121.136,0.219478,121.136,0.268657,1.101233,8.87E-04,2.29615E+11,
32190592,1.496184,0.066266,1.27863,2853.27,1.2826,2859.44,74.5,2852.3,3.3,-132,525,-157,521.2,12.413,1.2826,0.0298218,0.806726,113.699,0.258688,113.699,0.806726,1.474218,0.056737,2.58821E+12,
32190720,1.37202,0.283975,1.28622,2865.06,1.28788,2867.63,68.6,2864.2,14.2,-62,219,5,217.5,11.604,1.2879,0.0376639,0.208414,-60.0367,0.264963,-60.0367,0.208414,1.351007,0.274574,4.01791E+11,
32190848,1.008363,1.056397,1.27847,2853.03,1.28146,2857.66,50.2,2852.1,52.6,398,385,-1,391.9,11.426,1.2815,0.419391,0.522704,-117.017,0,-117.017,0.522704,0.989522,1.038507,2.66686E+11,
32190976,0.144782,1.280708,1.27655,2850.02,1.28083,2856.7,7.2,2849.3,63.7,-257,561,169,564,11.415,1.2808,0.0418688,0.213527,107.772,0.501189,107.772,0.213527,0.130266,1.265826,2.60016E+11,
32191104,0.46706,1.45376,1.27782,2852.01,1.28282,2859.79,23.24,2850.99,72.36,-6,107,52,657.4,11.512,1.2828,0.00288167,0.518748,130.398,0.320233,130.398,0.518748,0.450209,1.435236,3.25087E+11,
32191232,0.181711,1.89499,1.27997,2855.35,1.28044,2856.09,9.05,2853.77,94.42,-159,-307,-168,62.3,12.515,1.2804,0.0170073,0.479817,-125.884,0.320971,-125.884,0.479817,0.166487,1.877602,3.27341E+12,
32191360,0.046027,2.19422,1.28631,2865.2,1.28519,2863.46,2.3,2863.1,109.7,335,-164,434,-147,11.453,1.2852,0.0221935,0.444464,29.999,0.195132,29.999,0.444464,0.034492,2.178019,2.83792E+11,
32191488,0.396435,2.153332,1.28534,2863.69,1.28749,2867.03,19.8,2861.6,107.6,-528,282,117,282.5,11.437,1.2875,0.0219985,0.668666,-100.202,0.212287,-100.202,0.668666,0.377705,2.1368,2.73527E+11,
32191616,1.4723,1.299099,1.2852,2863.48,1.28692,2866.15,73.55,2861.8,64.92,275,-542,4,225.4,13.149,1.2869,0.00254907,0.317123,159.804,0.126958,159.804,0.317123,1.452917,1.286206,1.40929E+13,
32191744,1.172793,1.881213,1.2842,2861.92,1.28772,2867.38,58.55,2859.78,93.95,104,-34,-17,461.4,11.742,1.2877,0.00172253,0.888957,162.335,0.0726029,162.335,0.888957,1.157125,1.867793,5.52077E+11,
32191872,2.205837,0.036119,1.27995,2855.32,1.28454,2862.46,109.9,2853.2,1.8,323,592,-283,603.8,11.385,1.2845,0.016175,0.458927,-146.637,0.408946,-146.637,0.458927,2.184024,0.027366,2.42661E+11,
32192000,1.787866,1.067165,1.28436,2862.18,1.29068,2871.97,89.28,2860.29,53.31,-70,268,-190,828.2,12.338,1.2907,0.0139858,0.343791,-13.6129,0.126009,-13.6129,0.343791,1.766979,1.05775,2.17771E+12,
32192128,2.701102,0.437629,1.2792,2854.15,1.28203,2858.55,134.5,2850.9,21.8,650,344,-342,371.6,11.517,1.282,0.00141694,0.567605,35.8125,0.0922006,35.8125,0.567605,2.68214,0.42625,3.28852E+11,
32192256,2.569562,0.022023,1.2841,2861.78,1.29013,2871.11,128.3,2858.9,1.1,427,771,-155,789.3,11.866,1.2901,0.442697,0.535592,95.5723,0,95.5723,0.535592,2.549546,0.012723,7.34514E+11,
32192640,2.935571,0.585234,1.28219,2858.8,1.28485,2862.94,146.4,2854.9,29.2,333,338,-462,349.9,11.35,1.2849,0.0314398,0.469031,-70.2735,0.129578,-70.2735,0.469031,2.914008,0.571149,2.23872E+11,
32192768,1.926618,1.516145,1.27879,2853.51,1.2821,2858.67,95.9,2850.9,75.5,27,435,19,436,11.412,1.2821,0.00193573,0.156628,-133.971,0.274628,-133.971,0.156628,1.906219,1.504555,2.58226E+11,
32192896,2.195562,1.936758,1.27616,2849.42,1.27881,2853.55,109.1,2845.7,96.3,342,339,-79,349,12.285,1.2788,0.053899,0.580265,-80.8654,0.829908,-80.8654,0.580265,2.177101,1.931413,1.92752E+12,
32193152,2.784026,1.832527,1.27577,2848.82,1.2738,2845.73,138.3,2844,91.1,-130,-252,-87,-260.7,11.931,1.2738,0.0273345,0.66423,80.3617,0.632444,80.3617,0.66423,2.767833,1.828667,8.531E+11,
32193280,0.216755,2.537175,1.28143,2857.62,1.28537,2863.74,10.8,2854.8,126.5,-280,508,245,517.3,11.537,1.2854,0.0098228,0.390483,-73.59,0.251857,-73.59,0.390483,0.201911,2.525515,3.4435E+11,
32193408,0.753558,2.411495,1.28391,2861.48,1.28615,2864.96,37.6,2858.7,120.4,-182,280,396,294,11.575,1.2861,0.00863376,0.660937,-150.018,0.125648,-150.018,0.660937,0.74023,2.399478,3.75837E+11,
32193664,0.701587,2.920339,1.27905,2853.92,1.27836,2852.85,34.9,2850,145.4,56,-108,327,-90.5,11.431,1.2784,0.0230091,0.654876,-14.0312,0.201197,-14.0312,0.654876,0.689014,2.907515,2.69774E+11,
32193792,1.181915,2.936904,1.27624,2849.55,1.27782,2852,58.7,2845.2,146,-339,183,614,207.2,12.18,1.2778,0.0147145,0.764559,59.7542,0.305476,59.7542,0.764559,1.170931,2.925256,1.51356E+12,
32193920,1.096324,2.978155,1.28205,2858.58,1.27992,2855.28,54.62,2854.2,148.52,-71,-62,-95,-279,11.566,1.2799,0.868189,0.553521,-87.9534,0,-87.9534,0.553521,1.085397,2.965543,3.68129E+11,
32194048,1.318457,2.973127,1.28245,2859.2,1.2811,2857.11,65.7,2854.6,148.3,-178,-186,239,-177.4,12.436,1.2811,0.00756167,0.891223,-136.212,0.789096,-136.212,0.891223,1.309702,2.961233,2.72898E+12,
32195200,2.039666,2.520268,1.27766,2851.76,1.28228,2858.95,101.4,2847.2,125.4,288,579,437,607.5,11.326,1.2823,0.00629655,0.531011,99.4212,0.120211,99.4212,0.531011,2.025176,2.518277,2.11836E+11,
32195328,2.071553,2.412851,1.28135,2857.5,1.28357,2860.95,103.2,2853.1,120.3,-88,275,487,291.9,11.908,1.2836,0.0196222,0.877339,-133.259,0.287889,-133.259,0.877339,2.057386,2.409826,8.09096E+11,
32195712,2.450532,2.616776,1.27909,2853.98,1.27918,2854.12,121.9,2848.4,130.3,-81,19,-89,11.4,11.89,1.2792,0.00398189,0.724719,-42.3573,0.296352,-42.3573,0.724719,2.434928,2.612516,7.76247E+11,
32195840,2.600825,2.835254,1.27558,2848.52,1.27448,2846.81,129.1,2842.1,140.9,-296,-142,213,-144.6,11.656,1.2745,0.0065026,0.628863,46.8509,0.347286,46.8509,0.628863,2.587018,2.831742,4.52898E+11,
32195968,2.735986,2.953861,1.27572,2848.73,1.27388,2845.87,135.8,2841.7,146.8,-411,-216,-130,-241.8,11.388,1.2739,0.0105778,0.450598,-89.7088,0.397601,-89.7088,0.450598,2.726073,2.955652,2.44343E+11,
34890624,0.402763,0.98348,1.2646,2831.34,1.26831,2837.16,19.9,2830.85,48.6,-56,90,-114,491.2,12.326,1.2683,0.258168,0.8113,42.4549,0,42.4549,0.8113,0.385896,0.970192,2.11836E+12,
34890752,1.498934,0.393874,1.26798,2836.64,1.27105,2841.44,74.2,2835.6,19.5,-104,407,188,405.4,11.422,1.2711,0.0252178,0.579289,-98.2955,1.40074,-98.2955,0.579289,1.477277,0.381648,2.64241E+11,
34890880,1.516477,1.016825,1.26657,2834.44,1.27048,2840.56,75,2833,50.3,225,511,-20,516.3,11.365,1.2705,0.0234806,0.779689,-165.925,0.322912,-165.925,0.779689,1.495716,1.005299,2.31739E+11,
34891008,0.373856,1.864567,1.26806,2836.76,1.2727,2844.02,18.5,2835.2,92.3,-155,602,359,612.3,11.426,1.2727,0.276562,0.428641,-72.7255,0,-72.7255,0.428641,0.356675,1.84801,2.66686E+11,
34891136,0.961403,1.317133,1.26872,2837.81,1.27516,2847.86,47.6,2836.66,65.23,-18,318,-45,849.2,12.342,1.2752,0.269428,0.897477,-120.237,0,-120.237,0.897477,0.940521,1.30657,2.19786E+12,
34891264,1.510041,1.37014,1.26725,2835.5,1.27022,2840.14,74.7,2833.7,67.8,110,388,58,392,11.839,1.2702,0.0166652,0.471985,-136.926,0.0910711,-136.926,0.471985,1.491394,1.357651,6.9024E+11,
34891392,1.271548,2.131565,1.26786,2836.46,1.26932,2838.75,62.9,2833.8,105.5,-55,189,142,192.9,11.714,1.2693,0.0883672,0.336228,154.896,0.515284,154.896,0.336228,1.256682,2.11586,5.17607E+11,
34891520,0.573401,0.378232,1.27519,2847.9,1.27926,2854.25,28.5,2847.7,18.8,68,536,-150,535.7,11.732,1.2793,0.00822528,0.328311,-108.6,0.248365,-108.6,0.328311,0.556079,0.366175,5.39511E+11,
34891648,0.689524,0.628999,1.27146,2842.08,1.27499,2847.59,34.2,2841.7,31.2,500,460,-18,465.8,12.174,1.275,0.012037,0.651406,15.9476,0.187236,15.9476,0.651406,0.670678,0.615689,1.49279E+12,
34891776,1.467975,0.239601,1.27375,2845.66,1.2779,2852.12,72.9,2844.7,11.9,-261,553,11,546.2,12.066,1.2779,0.0344166,0.740469,-86.0616,0.525214,-86.0616,0.740469,1.446265,0.230427,1.16413E+12,
34891904,1.147373,1.161227,1.27471,2847.16,1.27701,2850.74,57,2846,57.7,-11,306,-132,303,11.602,1.277,0.0172221,0.936419,56.4093,0.461333,56.4093,0.936419,1.130319,1.146272,3.99945E+11,
34892032,0.231721,1.359841,1.27289,2844.32,1.27689,2850.56,11.5,2843.5,67.5,-259,522,236,526.4,11.678,1.2769,0.0251202,0.238449,142.326,0.292677,142.326,0.238449,0.216644,1.343633,4.76431E+11,
34892160,0.173299,2.217524,1.27361,2845.44,1.27797,2852.24,8.6,2843.3,110.1,-272,561,359,573.6,11.638,1.278,0.0776863,0.658224,-79.3978,0.640471,-79.3978,0.658224,0.159302,2.201529,4.3451E+11,
34892288,0.902115,1.566416,1.27141,2842,1.27985,2855.16,44.73,2840.59,77.69,-367,653,-102,1111.2,13.27,1.2798,0.0266357,0.240491,-168.574,0.461529,-168.574,0.240491,0.884142,1.551011,1.86209E+13,
34892416,0.964776,2.365165,1.27475,2847.23,1.27667,2850.22,47.9,2844.4,117.5,-254,237,480,252.3,11.671,1.2767,6.88E-04,0.899612,-129.938,0.13667,-129.938,0.899612,0.953789,2.352348,4.68813E+11,
34892672,2.614965,1.298713,1.26539,2832.58,1.26737,2835.68,129.2,2828.9,64.2,302,244,197,261.9,12.013,1.2674,0.0815382,0.496462,-99.7407,0.410232,-99.7407,0.496462,2.591595,1.289626,1.03039E+12,
34892800,2.787375,2.307149,1.26492,2831.84,1.2645,2831.18,137.6,2826.2,114,-56,-54,23,-55.7,12.05,1.2645,0.380593,0.608614,139.659,0,139.659,0.608614,2.770976,2.305675,1.12202E+12,
34892928,2.099972,0.040336,1.27071,2840.91,1.27514,2847.84,104.1,2839,2,118,581,227,585.1,11.374,1.2751,0.0164774,0.47484,149.231,0.230221,149.231,0.47484,2.07793,0.03118,2.36592E+11,
34893056,2.517186,0.455013,1.2693,2838.71,1.27354,2845.34,124.67,2835.88,22.54,-71,-179,79,559.8,12.032,1.2735,0.0519138,0.149733,84.1698,0.39972,84.1698,0.149733,2.501219,0.444018,1.07647E+12,
34893184,1.709844,0.944529,1.26952,2839.05,1.26899,2838.21,84.7,2837.4,46.8,-158,-62,-233,-70.5,12.423,1.269,0.0225605,0.22299,175.87,0.218794,175.87,0.22299,1.687279,0.932224,2.6485E+12,
34893312,2.724849,0.381935,1.27453,2846.88,1.27943,2854.51,135.34,2843.6,18.98,83,-28,77,644,12.324,1.2794,0.0263686,0.937227,106.198,0.424033,106.198,0.937227,2.705837,0.371392,2.10863E+12,
34893440,2.728992,0.879472,1.26794,2836.58,1.27317,2844.76,135.04,2833.03,43.54,573,183,-96,691.1,12.884,1.2732,0.624568,0.576753,1.74066,0,1.74066,0.576753,2.709218,0.865666,7.65597E+12,
34893568,1.842271,1.348901,1.26863,2837.65,1.2714,2841.99,91.2,2835.4,66.8,-48,367,62,366.6,11.761,1.2714,0.057489,0.300773,-84.9161,0.432897,-84.9161,0.300773,1.823801,1.337674,5.76766E+11,
34893696,1.696453,2.135945,1.26758,2836.01,1.27019,2840.09,83.9,2832.8,105.7,-46,334,325,344.4,11.772,1.2702,0.0011457,0.609403,-134.752,0.0742257,-134.752,0.609403,1.682356,2.125317,5.91562E+11,
34893824,2.092305,2.292143,1.27356,2845.37,1.27361,2845.45,103.8,2841.2,113.8,-63,-7,397,6.6,11.497,1.2736,0.00493049,0.604228,65.3409,0.475686,65.3409,0.604228,2.077646,2.286457,3.14051E+11,
34894080,2.685002,2.052437,1.27348,2845.25,1.27216,2843.17,133.2,2840.3,101.9,-95,-175,109,-175.2,11.341,1.2722,0.111356,0.395772,-44.8527,0.535328,-44.8527,0.395772,2.668921,2.049697,2.1928E+11,
34894848,0.559466,2.434199,1.26727,2835.53,1.2696,2839.18,27.66,2832.84,120.43,68,-71,80,308.4,11.505,1.2696,0.0744651,0.616267,-20.3282,0.340918,-20.3282,0.616267,0.542644,2.421228,3.1989E+11,
34894976,0.73019,2.926864,1.27156,2842.25,1.27341,2845.13,36.17,2838.31,145.13,-426,201,-391,243.5,13.625,1.2734,0.168388,0.428218,-164.456,0,-164.456,0.428218,0.718413,2.914258,4.21697E+13,
34895232,0.856816,2.85493,1.26945,2838.94,1.27196,2842.86,42.4,2835.1,141.4,-64,285,949,330.9,11.91,1.272,0.102084,0.558725,-162.852,0.819594,-162.852,0.558725,0.845334,2.841338,8.12831E+11,
34895360,1.442395,2.944508,1.27029,2840.25,1.27078,2841.02,71.4,2835.6,145.9,-248,44,537,65.3,11.897,1.2708,0.134988,0.637396,123.161,0,123.161,0.637396,1.43554,2.933078,7.8886E+11,
34896768,1.792678,2.600194,1.2752,2847.92,1.27752,2851.55,89,2843.6,129.2,40,300,116,306.1,11.628,1.2775,0.010589,0.616742,76.4994,0.164805,76.4994,0.616742,1.780085,2.594275,4.2462E+11,
34896896,2.206625,2.655465,1.27459,2846.97,1.27633,2849.69,109.5,2841.8,131.9,8,226,94,230.3,11.351,1.2763,0.0418535,0.175346,-148.007,0.361869,-148.007,0.175346,2.194166,2.650528,2.24388E+11,
34897280,2.319217,2.655395,1.27325,2844.88,1.27456,2846.92,115,2839.5,131.8,-205,179,38,172.1,13.056,1.2746,0.0466903,0.85644,117.285,0.495686,117.285,0.85644,2.305664,2.650148,1.13763E+13,
34897408,2.539411,2.995384,1.26639,2834.15,1.26587,2833.34,125.4,2827.5,148.1,-98,-65,16,-68.3,12.328,1.2659,0.108153,0.411046,-3.86078,0,-3.86078,0.411046,2.52601,2.994584,2.12814E+12,
37568000,0.805758,0.393726,1.25938,2823.15,1.2616,2826.63,39.7,2822.8,19.4,134,291,201,294.2,11.348,1.2616,0.00151251,0.452768,106.258,0.463882,106.258,0.452768,0.785847,0.380801,2.22844E+11,
37568128,0.599638,0.837039,1.25879,2822.21,1.26118,2825.97,29.53,2821.76,41.23,-133,72,281,317,12.7,1.2612,0.00946165,0.652489,108.505,0.283319,108.505,0.652489,0.5812,0.823404,5.01187E+12,
37568256,1.50658,0.254115,1.25637,2818.4,1.25931,2823.04,74.1,2817.4,12.5,-261,397,223,391,11.62,1.2593,0.0110719,0.842435,106.692,0.249889,106.692,0.842435,1.484693,0.24483,4.16869E+11,
37568384,0.965181,0.610283,1.26117,2825.96,1.26424,2830.78,47.6,2825.4,30.1,216,402,99,406.6,11.715,1.2642,0.00411263,0.237579,99.7732,0.07656,99.7732,0.237579,0.946214,0.597325,5.188E+11,
37568512,0.182206,1.309626,1.26429,2830.85,1.26814,2836.89,9,2830.1,64.7,-229,504,276,509.4,11.342,1.2681,0.0132489,0.879661,83.0853,0.0951446,83.0853,0.879661,0.16693,1.293868,2.19786E+11,
37568640,0.572878,2.069145,1.25883,2822.28,1.26232,2827.76,28.2,2820.3,101.9,-23,447,444,462.5,11.801,1.2623,0.0145991,0.548607,138.266,0.135347,138.266,0.548607,0.556356,2.052659,6.32412E+11,
37568768,1.006225,1.768355,1.26106,2825.78,1.26559,2832.9,49.6,2824,87.2,181,586,389,600.8,11.642,1.2656,0.547183,0.770003,-56.214,0,-56.214,0.770003,0.990718,1.75466,4.38531E+11,
37568896,1.423407,1.882093,1.25706,2819.49,1.26136,2826.25,70,2817.1,92.6,-5,556,460,570.5,11.713,1.2614,0.0570171,0.628478,71.7805,0.637495,71.7805,0.628478,1.407178,1.869358,5.16416E+11,
37569024,1.315399,1.825376,1.26284,2828.58,1.26685,2834.87,64.9,2826.4,90.1,48,521,283,530.7,12.381,1.2669,0.0691392,0.368564,108.021,0,108.021,0.368564,1.300028,1.813184,2.40436E+12,
37569152,2.066984,0.376065,1.26296,2828.76,1.26643,2834.21,102.03,2826.86,18.57,-190,-44,-43,460,12.695,1.2664,0.137726,0.841249,89.4021,0,89.4021,0.841249,2.045528,0.36543,4.9545E+12,
37569280,2.17297,1.14568,1.25376,2814.3,1.2533,2813.57,106.69,2811.71,56.27,37,-444,-134,-61.7,12.837,1.2533,0.0202982,0.744546,-36.3267,0.474029,-36.3267,0.744546,2.150227,1.135976,6.87068E+12,
37569408,2.793842,0.050851,1.25538,2816.85,1.25878,2822.2,137.3,2813.5,2.5,-108,457,69,451.3,11.403,1.2588,0.0226931,0.819547,-145.739,0.256632,-145.739,0.819547,2.776199,0.04178,2.5293E+11,
37569536,2.992325,0.050694,1.26091,2825.55,1.26479,2831.64,147.5,2821.7,2.5,290,499,-21,513.4,11.726,1.2648,0.0299731,0.439246,64.5412,0.169048,64.5412,0.439246,2.975441,0.039252,5.32108E+11,
37569920,2.270933,1.352594,1.2556,2817.2,1.25726,2819.82,111.6,2814.2,66.5,188,215,-57,220.9,11.406,1.2573,0.022987,0.41951,70.3164,0.162781,70.3164,0.41951,2.248005,1.341152,2.54683E+11,
37570048,2.067754,1.824791,1.25742,2820.07,1.25897,2822.5,101.7,2816.8,89.8,103,200,70,205.7,11.864,1.259,0.100868,0.553273,-82.8654,0.758605,-82.8654,0.553273,2.048405,1.814917,7.31139E+11,
37570176,2.430123,2.117386,1.25755,2820.26,1.25932,2823.06,119.5,2815.8,104.2,442,199,502,236,11.802,1.2593,0.0265112,0.406867,-106.867,0.191829,-106.867,0.406867,2.413408,2.115086,6.3387E+11,
37570432,2.774599,1.692854,1.25938,2823.14,1.26261,2828.22,136.6,2818.6,83.4,311,414,19,428.9,11.87,1.2626,0.00219147,0.766178,-93.3477,0.214216,-93.3477,0.766178,2.756913,1.688792,7.4131E+11,
37570688,2.622773,1.911823,1.25778,2820.62,1.25991,2823.98,129,2816.1,94.1,221,267,194,283.2,11.478,1.2599,0.00947147,0.345369,62.7457,0.197927,62.7457,0.345369,2.605591,1.90979,3.00608E+11,
37570816,2.728145,2.384847,1.26129,2826.15,1.25961,2823.51,134.4,2820.5,117.6,238,-235,11,-222.8,12.016,1.2596,0.00913696,0.647486,-57.216,0.802818,-57.216,0.647486,2.711508,2.383167,1.03753E+12,
37570944,0.358412,2.621078,1.25516,2816.5,1.25739,2820.02,17.6,2813.5,128.8,-17,266,678,296.6,11.35,1.2574,0.0984903,0.32434,-90.1787,0.364075,-90.1787,0.32434,0.340839,2.608787,2.23872E+11,
37571072,0.493584,2.776487,1.26,2824.12,1.25989,2823.95,24.3,2820.7,136.8,0,-43,599,-13.9,11.375,1.2599,0.0284261,0.843387,-124.639,0.250522,-124.639,0.843387,0.475487,2.763938,2.37137E+11,
37571456,1.518696,2.869534,1.2539,2814.52,1.25596,2817.76,74.5,2810,140.9,-75,242,672,273.3,11.642,1.256,0.0312028,0.883957,176.152,0.289843,176.152,0.883957,1.510351,2.858459,4.38531E+11,
37573248,2.131038,2.98454,1.25705,2819.47,1.25831,2821.47,104.7,2813.7,146.8,-197,154,420,168.2,11.355,1.2583,0.0163105,0.592978,86.5536,0.185852,86.5536,0.592978,2.120133,2.976448,2.26464E+11,
37573504,2.676339,2.421453,1.25521,2816.58,1.25715,2819.64,131.4,2811,119,334,246,-77,257.8,11.647,1.2571,0.00350632,0.544475,-119.485,0.0899293,-119.485,0.544475,2.659986,2.419457,4.43609E+11,
37573632,2.900018,2.57541,1.25576,2817.45,1.25496,2816.19,142.4,2811,126.6,4,-100,-143,-106,11.924,1.255,0.0260062,0.619143,130.575,0.29843,130.575,0.619143,2.883682,2.572528,8.3946E+11,
40210432,0.400378,0.386069,1.24783,2804.93,1.24941,2807.43,19.6,2804.8,18.9,-99,210,204,210.7,11.4,1.2494,0.0184046,0.633255,162.883,0.390718,162.883,0.633255,0.383478,0.375778,2.51189E+11,
40210560,0.729622,0.508869,1.24702,2803.64,1.24957,2807.68,35.7,2803.3,24.9,-137,342,61,340.8,11.397,1.2496,0.0293998,0.498199,74.1257,0.352397,74.1257,0.498199,0.712316,0.494177,2.49459E+11,
40210688,0.339838,0.932522,1.24561,2801.4,1.2481,2805.35,16.61,2800.98,45.59,114,-10,-104,332.9,11.341,1.2481,0.0241355,0.93871,160.501,0.234716,160.501,0.93871,0.322097,0.918172,2.1928E+11,
40210816,1.013979,0.177845,1.24652,2802.85,1.24741,2804.27,49.6,2802.4,8.7,123,117,-23,119.1,12.029,1.2474,0.0281822,0.298391,-169.106,0.501057,-169.106,0.298391,0.993572,0.169524,1.06905E+12,
40210944,1.503217,0.515867,1.24791,2805.06,1.24908,2806.9,73.58,2803.98,25.26,-167,-114,59,155.4,12.522,1.2491,0.0421234,0.519175,-130.055,0.318516,-130.055,0.519175,1.481736,0.502058,3.3266E+12,
40211072,0.954469,1.05421,1.24727,2804.03,1.24951,2807.58,46.7,2803.17,51.59,-234,-8,-190,298.6,12.669,1.2495,0.0296715,0.640796,106.147,1.18068,106.147,0.640796,0.934806,1.036868,4.66659E+12,
40211200,0.049034,1.141534,1.24881,2806.47,1.25116,2810.19,2.4,2805.91,55.91,-216,210,-47,313.5,12.624,1.2512,0.00265308,0.81937,45.2586,0.325226,45.2586,0.81937,0.032973,1.125394,4.20727E+12,
40211328,0.200621,2.275196,1.24735,2804.17,1.24884,2806.53,9.81,2801.94,111.32,137,-44,110,198.9,11.444,1.2488,0.00650837,0.773233,-56.2776,0.456083,-56.2776,0.773233,0.186302,2.260122,2.77971E+11,
40211456,1.585257,1.552077,1.25314,2813.31,1.25698,2819.37,77.8,2811.2,76.2,384,504,-114,511.2,12.11,1.257,0.0279452,0.748138,-28.5259,0.331844,-28.5259,0.748138,1.567632,1.542346,1.28825E+12,
40211584,2.226235,0.204601,1.24829,2805.66,1.2484,2805.82,108.99,2803.52,10.02,-16,-114,-85,13.9,11.515,1.2484,0.0199685,0.237353,-39.9187,0.151959,-39.9187,0.237353,2.204135,0.19411,3.27341E+11,
